"Set_Number","Set_Keyword","Pair_1","Pair_2"
41,"balloons","stimuli_exp1_jpg\\22b.jpg","stimuli_exp1_jpg\\22a.jpg"
41,"balloons","stimuli_exp1_jpg\\22a.jpg","stimuli_exp1_jpg\\22c.jpg"
41,"balloons","stimuli_exp1_jpg\\22a.jpg","stimuli_exp1_jpg\\22d.jpg"
41,"balloons","stimuli_exp1_jpg\\22c.jpg","stimuli_exp1_jpg\\22b.jpg"
41,"balloons","stimuli_exp1_jpg\\22b.jpg","stimuli_exp1_jpg\\22d.jpg"
41,"balloons","stimuli_exp1_jpg\\22c.jpg","stimuli_exp1_jpg\\22d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\31a.jpg","stimuli_exp1_jpg\\31b.jpg"
16,"dogs_running","stimuli_exp1_jpg\\31c.jpg","stimuli_exp1_jpg\\31a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\31a.jpg","stimuli_exp1_jpg\\31d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\31c.jpg","stimuli_exp1_jpg\\31b.jpg"
16,"dogs_running","stimuli_exp1_jpg\\31b.jpg","stimuli_exp1_jpg\\31d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\31c.jpg","stimuli_exp1_jpg\\31d.jpg"
12,"flipflops","stimuli_exp1_jpg\\3b.jpg","stimuli_exp1_jpg\\3a.jpg"
12,"flipflops","stimuli_exp1_jpg\\3c.jpg","stimuli_exp1_jpg\\3a.jpg"
12,"flipflops","stimuli_exp1_jpg\\3d.jpg","stimuli_exp1_jpg\\3a.jpg"
12,"flipflops","stimuli_exp1_jpg\\3c.jpg","stimuli_exp1_jpg\\3b.jpg"
12,"flipflops","stimuli_exp1_jpg\\3d.jpg","stimuli_exp1_jpg\\3b.jpg"
12,"flipflops","stimuli_exp1_jpg\\3c.jpg","stimuli_exp1_jpg\\3d.jpg"
14,"ribbons","stimuli_exp1_jpg\\36b.jpg","stimuli_exp1_jpg\\36a.jpg"
14,"ribbons","stimuli_exp1_jpg\\36a.jpg","stimuli_exp1_jpg\\36c.jpg"
14,"ribbons","stimuli_exp1_jpg\\36d.jpg","stimuli_exp1_jpg\\36a.jpg"
14,"ribbons","stimuli_exp1_jpg\\36c.jpg","stimuli_exp1_jpg\\36b.jpg"
14,"ribbons","stimuli_exp1_jpg\\36d.jpg","stimuli_exp1_jpg\\36b.jpg"
14,"ribbons","stimuli_exp1_jpg\\36c.jpg","stimuli_exp1_jpg\\36d.jpg"
25,"camera","stimuli_exp1_jpg\\18a.jpg","stimuli_exp1_jpg\\18b.jpg"
25,"camera","stimuli_exp1_jpg\\18c.jpg","stimuli_exp1_jpg\\18a.jpg"
25,"camera","stimuli_exp1_jpg\\18a.jpg","stimuli_exp1_jpg\\18d.jpg"
25,"camera","stimuli_exp1_jpg\\18c.jpg","stimuli_exp1_jpg\\18b.jpg"
25,"camera","stimuli_exp1_jpg\\18b.jpg","stimuli_exp1_jpg\\18d.jpg"
25,"camera","stimuli_exp1_jpg\\18c.jpg","stimuli_exp1_jpg\\18d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32b.jpg","stimuli_exp1_jpg\\32a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32a.jpg","stimuli_exp1_jpg\\32c.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32a.jpg","stimuli_exp1_jpg\\32d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32b.jpg","stimuli_exp1_jpg\\32c.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32b.jpg","stimuli_exp1_jpg\\32d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32c.jpg","stimuli_exp1_jpg\\32d.jpg"
43,"yarn","stimuli_exp1_jpg\\45b.jpg","stimuli_exp1_jpg\\45a.jpg"
43,"yarn","stimuli_exp1_jpg\\45c.jpg","stimuli_exp1_jpg\\45a.jpg"
43,"yarn","stimuli_exp1_jpg\\45a.jpg","stimuli_exp1_jpg\\45d.jpg"
43,"yarn","stimuli_exp1_jpg\\45b.jpg","stimuli_exp1_jpg\\45c.jpg"
43,"yarn","stimuli_exp1_jpg\\45d.jpg","stimuli_exp1_jpg\\45b.jpg"
43,"yarn","stimuli_exp1_jpg\\45c.jpg","stimuli_exp1_jpg\\45d.jpg"
38,"croissant","stimuli_exp1_jpg\\1b.jpg","stimuli_exp1_jpg\\1a.jpg"
38,"croissant","stimuli_exp1_jpg\\1c.jpg","stimuli_exp1_jpg\\1a.jpg"
38,"croissant","stimuli_exp1_jpg\\1a.jpg","stimuli_exp1_jpg\\1d.jpg"
38,"croissant","stimuli_exp1_jpg\\1b.jpg","stimuli_exp1_jpg\\1c.jpg"
38,"croissant","stimuli_exp1_jpg\\1b.jpg","stimuli_exp1_jpg\\1d.jpg"
38,"croissant","stimuli_exp1_jpg\\1c.jpg","stimuli_exp1_jpg\\1d.jpg"
7,"motorcycle","stimuli_exp1_jpg\\9a.jpg","stimuli_exp1_jpg\\9b.jpg"
7,"motorcycle","stimuli_exp1_jpg\\9a.jpg","stimuli_exp1_jpg\\9c.jpg"
7,"motorcycle","stimuli_exp1_jpg\\9d.jpg","stimuli_exp1_jpg\\9a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\9c.jpg","stimuli_exp1_jpg\\9b.jpg"
7,"motorcycle","stimuli_exp1_jpg\\9b.jpg","stimuli_exp1_jpg\\9d.jpg"
7,"motorcycle","stimuli_exp1_jpg\\9d.jpg","stimuli_exp1_jpg\\9c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\15a.jpg","stimuli_exp1_jpg\\15b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\15c.jpg","stimuli_exp1_jpg\\15a.jpg"
29,"pumpkin","stimuli_exp1_jpg\\15a.jpg","stimuli_exp1_jpg\\15d.jpg"
29,"pumpkin","stimuli_exp1_jpg\\15b.jpg","stimuli_exp1_jpg\\15c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\15b.jpg","stimuli_exp1_jpg\\15d.jpg"
29,"pumpkin","stimuli_exp1_jpg\\15c.jpg","stimuli_exp1_jpg\\15d.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\38a.jpg","stimuli_exp1_jpg\\38b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\38a.jpg","stimuli_exp1_jpg\\38c.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\38a.jpg","stimuli_exp1_jpg\\38d.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\38c.jpg","stimuli_exp1_jpg\\38b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\38d.jpg","stimuli_exp1_jpg\\38b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\38d.jpg","stimuli_exp1_jpg\\38c.jpg"
28,"duck","stimuli_exp1_jpg\\35a.jpg","stimuli_exp1_jpg\\35b.jpg"
28,"duck","stimuli_exp1_jpg\\35c.jpg","stimuli_exp1_jpg\\35a.jpg"
28,"duck","stimuli_exp1_jpg\\35d.jpg","stimuli_exp1_jpg\\35a.jpg"
28,"duck","stimuli_exp1_jpg\\35b.jpg","stimuli_exp1_jpg\\35c.jpg"
28,"duck","stimuli_exp1_jpg\\35b.jpg","stimuli_exp1_jpg\\35d.jpg"
28,"duck","stimuli_exp1_jpg\\35c.jpg","stimuli_exp1_jpg\\35d.jpg"
44,"chess","stimuli_exp1_jpg\\16a.jpg","stimuli_exp1_jpg\\16b.jpg"
44,"chess","stimuli_exp1_jpg\\16c.jpg","stimuli_exp1_jpg\\16a.jpg"
44,"chess","stimuli_exp1_jpg\\16a.jpg","stimuli_exp1_jpg\\16d.jpg"
44,"chess","stimuli_exp1_jpg\\16b.jpg","stimuli_exp1_jpg\\16c.jpg"
44,"chess","stimuli_exp1_jpg\\16b.jpg","stimuli_exp1_jpg\\16d.jpg"
44,"chess","stimuli_exp1_jpg\\16d.jpg","stimuli_exp1_jpg\\16c.jpg"
37,"pancake","stimuli_exp1_jpg\\12a.jpg","stimuli_exp1_jpg\\12b.jpg"
37,"pancake","stimuli_exp1_jpg\\12c.jpg","stimuli_exp1_jpg\\12a.jpg"
37,"pancake","stimuli_exp1_jpg\\12a.jpg","stimuli_exp1_jpg\\12d.jpg"
37,"pancake","stimuli_exp1_jpg\\12b.jpg","stimuli_exp1_jpg\\12c.jpg"
37,"pancake","stimuli_exp1_jpg\\12d.jpg","stimuli_exp1_jpg\\12b.jpg"
37,"pancake","stimuli_exp1_jpg\\12c.jpg","stimuli_exp1_jpg\\12d.jpg"
5,"pasta_water","stimuli_exp1_jpg\\7b.jpg","stimuli_exp1_jpg\\7a.jpg"
5,"pasta_water","stimuli_exp1_jpg\\7a.jpg","stimuli_exp1_jpg\\7c.jpg"
5,"pasta_water","stimuli_exp1_jpg\\7a.jpg","stimuli_exp1_jpg\\7d.jpg"
5,"pasta_water","stimuli_exp1_jpg\\7c.jpg","stimuli_exp1_jpg\\7b.jpg"
5,"pasta_water","stimuli_exp1_jpg\\7b.jpg","stimuli_exp1_jpg\\7d.jpg"
5,"pasta_water","stimuli_exp1_jpg\\7d.jpg","stimuli_exp1_jpg\\7c.jpg"
6,"soap_water","stimuli_exp1_jpg\\29a.jpg","stimuli_exp1_jpg\\29b.jpg"
6,"soap_water","stimuli_exp1_jpg\\29a.jpg","stimuli_exp1_jpg\\29c.jpg"
6,"soap_water","stimuli_exp1_jpg\\29d.jpg","stimuli_exp1_jpg\\29a.jpg"
6,"soap_water","stimuli_exp1_jpg\\29c.jpg","stimuli_exp1_jpg\\29b.jpg"
6,"soap_water","stimuli_exp1_jpg\\29b.jpg","stimuli_exp1_jpg\\29d.jpg"
6,"soap_water","stimuli_exp1_jpg\\29d.jpg","stimuli_exp1_jpg\\29c.jpg"
46,"socks","stimuli_exp1_jpg\\14b.jpg","stimuli_exp1_jpg\\14a.jpg"
46,"socks","stimuli_exp1_jpg\\14a.jpg","stimuli_exp1_jpg\\14c.jpg"
46,"socks","stimuli_exp1_jpg\\14d.jpg","stimuli_exp1_jpg\\14a.jpg"
46,"socks","stimuli_exp1_jpg\\14c.jpg","stimuli_exp1_jpg\\14b.jpg"
46,"socks","stimuli_exp1_jpg\\14d.jpg","stimuli_exp1_jpg\\14b.jpg"
46,"socks","stimuli_exp1_jpg\\14c.jpg","stimuli_exp1_jpg\\14d.jpg"
33,"ice_cream","stimuli_exp1_jpg\\30a.jpg","stimuli_exp1_jpg\\30b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30a.jpg"
33,"ice_cream","stimuli_exp1_jpg\\30a.jpg","stimuli_exp1_jpg\\30d.jpg"
33,"ice_cream","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\30b.jpg","stimuli_exp1_jpg\\30d.jpg"
33,"ice_cream","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30d.jpg"
19,"horses","stimuli_exp1_jpg\\25a.jpg","stimuli_exp1_jpg\\25b.jpg"
19,"horses","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25a.jpg"
19,"horses","stimuli_exp1_jpg\\25d.jpg","stimuli_exp1_jpg\\25a.jpg"
19,"horses","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25b.jpg"
19,"horses","stimuli_exp1_jpg\\25d.jpg","stimuli_exp1_jpg\\25b.jpg"
19,"horses","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25d.jpg"
17,"postcards","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41a.jpg"
17,"postcards","stimuli_exp1_jpg\\41a.jpg","stimuli_exp1_jpg\\41c.jpg"
17,"postcards","stimuli_exp1_jpg\\41d.jpg","stimuli_exp1_jpg\\41a.jpg"
17,"postcards","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41c.jpg"
17,"postcards","stimuli_exp1_jpg\\41d.jpg","stimuli_exp1_jpg\\41b.jpg"
17,"postcards","stimuli_exp1_jpg\\41c.jpg","stimuli_exp1_jpg\\41d.jpg"
39,"seashells","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23a.jpg"
39,"seashells","stimuli_exp1_jpg\\23a.jpg","stimuli_exp1_jpg\\23c.jpg"
39,"seashells","stimuli_exp1_jpg\\23d.jpg","stimuli_exp1_jpg\\23a.jpg"
39,"seashells","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23c.jpg"
39,"seashells","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23d.jpg"
39,"seashells","stimuli_exp1_jpg\\23d.jpg","stimuli_exp1_jpg\\23c.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43a.jpg","stimuli_exp1_jpg\\43b.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43a.jpg","stimuli_exp1_jpg\\43c.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43a.jpg","stimuli_exp1_jpg\\43d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43c.jpg","stimuli_exp1_jpg\\43b.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43b.jpg","stimuli_exp1_jpg\\43d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43c.jpg"
23,"candles","stimuli_exp1_jpg\\20b.jpg","stimuli_exp1_jpg\\20a.jpg"
23,"candles","stimuli_exp1_jpg\\20a.jpg","stimuli_exp1_jpg\\20c.jpg"
23,"candles","stimuli_exp1_jpg\\20d.jpg","stimuli_exp1_jpg\\20a.jpg"
23,"candles","stimuli_exp1_jpg\\20c.jpg","stimuli_exp1_jpg\\20b.jpg"
23,"candles","stimuli_exp1_jpg\\20b.jpg","stimuli_exp1_jpg\\20d.jpg"
23,"candles","stimuli_exp1_jpg\\20c.jpg","stimuli_exp1_jpg\\20d.jpg"
30,"log","stimuli_exp1_jpg\\26a.jpg","stimuli_exp1_jpg\\26b.jpg"
30,"log","stimuli_exp1_jpg\\26c.jpg","stimuli_exp1_jpg\\26a.jpg"
30,"log","stimuli_exp1_jpg\\26a.jpg","stimuli_exp1_jpg\\26d.jpg"
30,"log","stimuli_exp1_jpg\\26c.jpg","stimuli_exp1_jpg\\26b.jpg"
30,"log","stimuli_exp1_jpg\\26d.jpg","stimuli_exp1_jpg\\26b.jpg"
30,"log","stimuli_exp1_jpg\\26d.jpg","stimuli_exp1_jpg\\26c.jpg"
41,"balloons","stimuli_exp1_jpg\\24b.jpg","stimuli_exp1_jpg\\24a.jpg"
41,"balloons","stimuli_exp1_jpg\\24c.jpg","stimuli_exp1_jpg\\24a.jpg"
41,"balloons","stimuli_exp1_jpg\\24d.jpg","stimuli_exp1_jpg\\24a.jpg"
41,"balloons","stimuli_exp1_jpg\\24c.jpg","stimuli_exp1_jpg\\24b.jpg"
41,"balloons","stimuli_exp1_jpg\\24b.jpg","stimuli_exp1_jpg\\24d.jpg"
41,"balloons","stimuli_exp1_jpg\\24c.jpg","stimuli_exp1_jpg\\24d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\40b.jpg","stimuli_exp1_jpg\\40a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\40c.jpg","stimuli_exp1_jpg\\40a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\40a.jpg","stimuli_exp1_jpg\\40d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\40c.jpg","stimuli_exp1_jpg\\40b.jpg"
16,"dogs_running","stimuli_exp1_jpg\\40d.jpg","stimuli_exp1_jpg\\40b.jpg"
16,"dogs_running","stimuli_exp1_jpg\\40d.jpg","stimuli_exp1_jpg\\40c.jpg"
12,"flipflops","stimuli_exp1_jpg\\8b.jpg","stimuli_exp1_jpg\\8a.jpg"
12,"flipflops","stimuli_exp1_jpg\\8a.jpg","stimuli_exp1_jpg\\8c.jpg"
12,"flipflops","stimuli_exp1_jpg\\8a.jpg","stimuli_exp1_jpg\\8d.jpg"
12,"flipflops","stimuli_exp1_jpg\\8c.jpg","stimuli_exp1_jpg\\8b.jpg"
12,"flipflops","stimuli_exp1_jpg\\8b.jpg","stimuli_exp1_jpg\\8d.jpg"
12,"flipflops","stimuli_exp1_jpg\\8d.jpg","stimuli_exp1_jpg\\8c.jpg"
14,"ribbons","stimuli_exp1_jpg\\2a.jpg","stimuli_exp1_jpg\\2b.jpg"
14,"ribbons","stimuli_exp1_jpg\\2a.jpg","stimuli_exp1_jpg\\2c.jpg"
14,"ribbons","stimuli_exp1_jpg\\2a.jpg","stimuli_exp1_jpg\\2d.jpg"
14,"ribbons","stimuli_exp1_jpg\\2c.jpg","stimuli_exp1_jpg\\2b.jpg"
14,"ribbons","stimuli_exp1_jpg\\2d.jpg","stimuli_exp1_jpg\\2b.jpg"
14,"ribbons","stimuli_exp1_jpg\\2c.jpg","stimuli_exp1_jpg\\2d.jpg"
25,"camera","stimuli_exp1_jpg\\27b.jpg","stimuli_exp1_jpg\\27a.jpg"
25,"camera","stimuli_exp1_jpg\\27c.jpg","stimuli_exp1_jpg\\27a.jpg"
25,"camera","stimuli_exp1_jpg\\27d.jpg","stimuli_exp1_jpg\\27a.jpg"
25,"camera","stimuli_exp1_jpg\\27b.jpg","stimuli_exp1_jpg\\27c.jpg"
25,"camera","stimuli_exp1_jpg\\27d.jpg","stimuli_exp1_jpg\\27b.jpg"
25,"camera","stimuli_exp1_jpg\\27c.jpg","stimuli_exp1_jpg\\27d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\34b.jpg","stimuli_exp1_jpg\\34a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\34c.jpg","stimuli_exp1_jpg\\34a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\34d.jpg","stimuli_exp1_jpg\\34a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\34c.jpg","stimuli_exp1_jpg\\34b.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\34d.jpg","stimuli_exp1_jpg\\34b.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\34c.jpg","stimuli_exp1_jpg\\34d.jpg"
43,"yarn","stimuli_exp1_jpg\\10b.jpg","stimuli_exp1_jpg\\10a.jpg"
43,"yarn","stimuli_exp1_jpg\\10a.jpg","stimuli_exp1_jpg\\10c.jpg"
43,"yarn","stimuli_exp1_jpg\\10a.jpg","stimuli_exp1_jpg\\10d.jpg"
43,"yarn","stimuli_exp1_jpg\\10c.jpg","stimuli_exp1_jpg\\10b.jpg"
43,"yarn","stimuli_exp1_jpg\\10d.jpg","stimuli_exp1_jpg\\10b.jpg"
43,"yarn","stimuli_exp1_jpg\\10c.jpg","stimuli_exp1_jpg\\10d.jpg"
38,"croissant","stimuli_exp1_jpg\\42a.jpg","stimuli_exp1_jpg\\42b.jpg"
38,"croissant","stimuli_exp1_jpg\\42a.jpg","stimuli_exp1_jpg\\42c.jpg"
38,"croissant","stimuli_exp1_jpg\\42d.jpg","stimuli_exp1_jpg\\42a.jpg"
38,"croissant","stimuli_exp1_jpg\\42b.jpg","stimuli_exp1_jpg\\42c.jpg"
38,"croissant","stimuli_exp1_jpg\\42d.jpg","stimuli_exp1_jpg\\42b.jpg"
38,"croissant","stimuli_exp1_jpg\\42d.jpg","stimuli_exp1_jpg\\42c.jpg"
7,"motorcycle","stimuli_exp1_jpg\\4a.jpg","stimuli_exp1_jpg\\4b.jpg"
7,"motorcycle","stimuli_exp1_jpg\\4a.jpg","stimuli_exp1_jpg\\4c.jpg"
7,"motorcycle","stimuli_exp1_jpg\\4d.jpg","stimuli_exp1_jpg\\4a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\4c.jpg","stimuli_exp1_jpg\\4b.jpg"
7,"motorcycle","stimuli_exp1_jpg\\4b.jpg","stimuli_exp1_jpg\\4d.jpg"
7,"motorcycle","stimuli_exp1_jpg\\4d.jpg","stimuli_exp1_jpg\\4c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\13a.jpg","stimuli_exp1_jpg\\13b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\13c.jpg","stimuli_exp1_jpg\\13a.jpg"
29,"pumpkin","stimuli_exp1_jpg\\13a.jpg","stimuli_exp1_jpg\\13d.jpg"
29,"pumpkin","stimuli_exp1_jpg\\13c.jpg","stimuli_exp1_jpg\\13b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\13b.jpg","stimuli_exp1_jpg\\13d.jpg"
29,"pumpkin","stimuli_exp1_jpg\\13d.jpg","stimuli_exp1_jpg\\13c.jpg"
